 1, 2, 4, 15.0, 15.0, 25.0, 0.0, -35.0, -180.0, 
 1, 2, 4, -15.0, 5.0, 25.0, 0.0, -35.0, 180.0, 
 2, 2, 2, 15.0, 15.0, 25.0, 0.0, -35.0, 0.0, 
 2, 2, 2, -15.0, 15.0, 25.0, 0.0, -35.0, 0.0, 
 2, 2, 2, 15.0, 15.0, 25.0, 0.0, -35.0, -180.0, 
 2, 2, 2, -15.0, 5.0, 25.0, 0.0, -35.0, 180.0, 
 2, 2, 4, 15.0, 15.0, 25.0, 0.0, -35.0, 0.0, 
 2, 2, 4, -15.0, 5.0, 25.0, 0.0, -35.0, 0.0, 
 0, 0, 1, 90.0, -45.0, 0.0, 0.0, 0.0, 0.0, 
 1, 4, 1, 0.0, 15.0, 0.0, 0.0, 20.0, 0.0, 
 1, 4, 1, 0.0, -15.0, 0.0, 0.0, 20.0, 0.0, 
 1, 4, 1, 0.0, 10.0, 0.0, 0.0, 20.0, 0.0, 
 1, 2, 1, 0.0, 0.0, 15.0, 0.0, -15.0, 0.0, 
 1, 2, 1, 10.0, 5.0, 15.0, 0.0, -15.0, 0.0, 
 1, 2, 1, -10.0, 5.0, 15.0, 0.0, -15.0, 0.0, 
 1, 2, 1, 0.0, 0.0, 15.0, 0.0, -15.0, 0.0, 
 1, 1, 1, 10.0, 5.0, 15.0, 0.0, -15.0, 0.0, 
 1, 1, 1, -10.0, 5.0, 15.0, 0.0, -15.0, 0.0, 
 1, 1, 1, 10.0, 5.0, 15.0, 0.0, -15.0, 0.0, 
 1, 1, 1, -10.0, 5.0, 15.0, 0.0, -15.0, 0.0, 
 1, 1, 1, 10.0, 5.0, 15.0, 0.0, -15.0, 0.0, 
 1, 1, 1, -10.0, 5.0, 15.0, 0.0, -15.0, 0.0, 
 1, 2, 1, 0.0, 0.0, 15.0, 0.0, -15.0, 0.0, 
 1, 4, 1, 10.0, 5.0, 15.0, 0.0, -15.0, 0.0, 
 1, 4, 2, 15.0, 15.0, 25.0, 0.0, -35.0, 0.0, 
 1, 4, 2, -15.0, 5.0, 25.0, 0.0, -35.0, 0.0, 
 1, 1, 4, 15.0, 15.0, 25.0, 0.0, -35.0, 0.0, 
 1, 1, 4, -15.0, 15.0, 25.0, 0.0, -35.0, 0.0, 
 1, 2, 4, 15.0, 15.0, 25.0, 0.0, -35.0, -180.0, 
 1, 2, 4, -15.0, 5.0, 25.0, 0.0, -35.0, 180.0, 
 2, 2, 2, 15.0, 15.0, 25.0, 0.0, -35.0, 0.0, 
 2, 2, 2, -15.0, 15.0, 25.0, 0.0, -35.0, 0.0, 
 2, 2, 2, 15.0, 15.0, 25.0, 0.0, -35.0, -180.0, 
 2, 2, 2, -15.0, 5.0, 25.0, 0.0, -35.0, 180.0, 
 2, 2, 4, 15.0, 15.0, 25.0, 0.0, -35.0, 0.0, 
 2, 2, 4, -15.0, 5.0, 25.0, 0.0, -35.0, 0.0, 
 0, 0, 1, 0.0, -50.0, 0.0, 0.0, 0.0, 0.0, 
 1, 2, 1, 0.0, 15.0, 0.0, 0.0, 20.0, 0.0, 
 1, 4, 1, 0.0, -10.0, 0.0, 0.0, 20.0, 0.0, 
 1, 4, 1, 0.0, 10.0, 0.0, 0.0, 20.0, 0.0, 
 1, 2, 1, 0.0, 0.0, 15.0, 0.0, -15.0, 0.0, 
 1, 4, 1, 0.0, 5.0, 0.0, 0.0, 0.0, 0.0, 
 1, 4, 1, 0.0, 0.0, 0.0, 0.0, 20.0, 0.0, 
 1, 4, 1, 0.0, 0.0, 0.0, 0.0, 5.0, 0.0, 
 1, 4, 1, 0.0, 0.0, 0.0, 0.0, 2.0, 0.0, 
 1, 4, 1, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 
